departure, arrival, price, departure date, arrival date, transfer type, link
Aachen, Paris, 52.98, 2024-04-19T15:50:00+02:00, 2024-04-19T23:45:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de8964-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Paris, 60.98, 2024-04-19T17:40:00+02:00, 2024-04-20T03:10:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de8964-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Paris, 59.98, 2024-04-19T20:35:00+02:00, 2024-04-20T05:30:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de8964-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Paris, 64.99, 2024-04-20T01:00:00+02:00, 2024-04-20T07:10:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de8964-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Duesseldorf, Brussel, 54.99, 2024-04-19T10:35:00+02:00, 2024-04-19T13:30:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d911c7-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Duesseldorf, Brussel, 29.99, 2024-04-19T13:15:00+02:00, 2024-04-19T16:10:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d911c7-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Duesseldorf, Brussel, 44.99, 2024-04-19T15:45:00+02:00, 2024-04-19T18:30:00+02:00, fast, https://shop.flixbus.ua/search?departureCity=40d911c7-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Duesseldorf, Brussel, 0, 2024-04-19T17:00:00+02:00, 2024-04-19T19:45:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d911c7-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Duesseldorf, Brussel, 24.99, 2024-04-19T19:30:00+02:00, 2024-04-19T22:10:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d911c7-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Duesseldorf, Brussel, 24.99, 2024-04-19T22:05:00+02:00, 2024-04-20T01:35:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d911c7-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Duesseldorf, Brussel, 54.99, 2024-04-19T22:35:00+02:00, 2024-04-20T03:30:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d911c7-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Moenchengladbach, Brussel, 21.98, 2024-04-19T11:55:00+02:00, 2024-04-19T16:10:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da838e-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Moenchengladbach, Brussel, 19.99, 2024-04-19T22:45:00+02:00, 2024-04-20T01:35:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da838e-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 39.99, 2024-04-19T12:20:00+02:00, 2024-04-19T16:35:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 48.98, 2024-04-19T13:00:00+02:00, 2024-04-19T18:30:00+02:00, direct#fast, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 0, 2024-04-19T15:01:00+02:00, 2024-04-19T19:45:00+02:00, train#direct, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 21.99, 2024-04-19T15:55:00+02:00, 2024-04-19T20:15:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 29.99, 2024-04-19T19:20:00+02:00, 2024-04-19T23:20:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 24.99, 2024-04-19T20:35:00+02:00, 2024-04-20T01:35:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 21.99, 2024-04-19T21:15:00+02:00, 2024-04-20T01:35:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 39.99, 2024-04-19T23:15:00+02:00, 2024-04-20T03:30:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 39.99, 2024-04-19T23:50:00+02:00, 2024-04-20T03:30:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Cologne, Brussel, 39.99, 2024-04-20T03:05:00+02:00, 2024-04-20T07:20:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40d91025-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Brussel, 19.99, 2024-04-19T10:35:00+02:00, 2024-04-19T13:55:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Brussel, 19.99, 2024-04-19T11:40:00+02:00, 2024-04-19T14:20:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Brussel, 19.99, 2024-04-19T14:05:00+02:00, 2024-04-19T16:35:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Brussel, 17.99, 2024-04-19T15:50:00+02:00, 2024-04-19T18:05:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Brussel, 15.99, 2024-04-19T17:40:00+02:00, 2024-04-19T20:15:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Brussel, 19.99, 2024-04-19T20:35:00+02:00, 2024-04-19T23:20:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Aachen, Brussel, 19.99, 2024-04-20T01:00:00+02:00, 2024-04-20T03:30:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da8ddc-8646-11e6-9066-549f350fcb0c&arrivalCity=40de6287-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Duesseldorf, 24.99, 2024-04-19T12:05:00+02:00, 2024-04-19T15:15:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Duesseldorf, 19.99, 2024-04-19T12:30:00+02:00, 2024-04-19T15:15:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Duesseldorf, 29.99, 2024-04-19T15:00:00+02:00, 2024-04-19T17:45:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Duesseldorf, 29.99, 2024-04-19T15:15:00+02:00, 2024-04-19T18:10:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Duesseldorf, 29.99, 2024-04-19T16:15:00+02:00, 2024-04-19T20:10:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Duesseldorf, 34.99, 2024-04-19T18:00:00+02:00, 2024-04-19T20:45:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Duesseldorf, 24.99, 2024-04-19T18:30:00+02:00, 2024-04-19T21:30:00+02:00, fast, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Duesseldorf, 34.99, 2024-04-19T19:30:00+02:00, 2024-04-19T22:25:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Duesseldorf, 34.99, 2024-04-19T22:30:00+02:00, 2024-04-20T01:15:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Duesseldorf, 32.49, 2024-04-19T13:15:00+02:00, 2024-04-19T17:40:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
